,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1.175,0.634976,1.96445,0.642502,1.840137,0.630247,1.71208,0.630444,1.5374,0.628779,1.294872,0.652255,1.111075,0.712326,0.902819,0.759405,0.527527,0.772807,0.135335
1.183333,0.634802,1.964712,0.642331,1.840285,0.630041,1.712234,0.630202,1.537542,0.628408,1.294903,0.651964,1.111144,0.71179,0.903004,0.759046,0.527681,0.772792,0.135484
1.191667,0.634616,1.965072,0.642117,1.840532,0.629823,1.712428,0.629868,1.5377,0.627947,1.295028,0.651432,1.11135,0.711065,0.90313,0.758669,0.527958,0.77272,0.135699
1.2,0.634406,1.965339,0.641915,1.840804,0.629647,1.712708,0.629418,1.537981,0.62745,1.295282,0.65079,1.111609,0.710329,0.903375,0.758264,0.528293,0.772693,0.135998
1.208333,0.634177,1.965776,0.641819,1.841047,0.629463,1.713077,0.628965,1.538437,0.626719,1.295641,0.649938,1.111898,0.709466,0.903562,0.757728,0.528582,0.772663,0.136255
1.216667,0.63398,1.966146,0.641633,1.841294,0.629256,1.713513,0.628426,1.538831,0.626067,1.295877,0.649014,1.112074,0.708553,0.90371,0.757149,0.528891,0.772592,0.136506
1.225,0.633832,1.96647,0.641488,1.84168,0.629057,1.713826,0.627905,1.539269,0.625227,1.296091,0.648069,1.112346,0.70749,0.903859,0.756475,0.529148,0.772572,0.136716
1.233333,0.633796,1.966746,0.641471,1.842026,0.628837,1.714102,0.627379,1.539681,0.624231,1.296283,0.64698,1.112672,0.706167,0.903993,0.755695,0.529395,0.772556,0.136862
1.241667,0.633788,1.967068,0.641445,1.842334,0.628614,1.714467,0.626771,1.539972,0.623018,1.296513,0.645889,1.112799,0.704685,0.904103,0.75483,0.52968,0.772528,0.137071
1.25,0.633836,1.967476,0.641403,1.84269,0.628395,1.714834,0.62618,1.540262,0.62188,1.296677,0.644561,1.112928,0.703219,0.904338,0.753963,0.529976,0.772514,0.137156
1.258333,0.633937,1.967822,0.641343,1.843003,0.628178,1.715195,0.625553,1.540556,0.620846,1.296961,0.643005,1.113109,0.701703,0.904589,0.753055,0.530242,0.772527,0.137289
1.266667,0.634023,1.968174,0.641358,1.843305,0.627999,1.715641,0.624813,1.540978,0.619627,1.297368,0.641507,1.11339,0.700012,0.904907,0.752102,0.530753,0.772511,0.137555
1.275,0.63414,1.968582,0.641351,1.843609,0.62782,1.716152,0.624001,1.541476,0.618252,1.297842,0.639855,1.114258,0.6982,0.905077,0.751105,0.531177,0.772518,0.137874
1.283333,0.634212,1.968974,0.641402,1.843989,0.627649,1.716738,0.623199,1.542064,0.616949,1.298237,0.638405,1.114603,0.696422,0.90536,0.750161,0.531583,0.772475,0.138143
1.291667,0.634263,1.969425,0.641509,1.84438,0.627515,1.717249,0.62249,1.542667,0.615644,1.298586,0.636631,1.114979,0.694758,0.905693,0.749275,0.53192,0.772443,0.138433
1.3,0.634352,1.969731,0.641539,1.844837,0.627364,1.717742,0.621858,1.543137,0.614314,1.298935,0.635,1.115327,0.692962,0.905922,0.748387,0.532206,0.772392,0.138681
1.308333,0.634396,1.96999,0.641525,1.845251,0.627197,1.718115,0.621132,1.543517,0.612909,1.299416,0.633314,1.115518,0.691151,0.906078,0.74754,0.532583,0.772315,0.138932
1.316667,0.634392,1.970315,0.641487,1.845569,0.626933,1.718552,0.620451,1.543934,0.611447,1.299817,0.631762,1.115743,0.68936,0.906291,0.746614,0.532916,0.772281,0.139229
1.325,0.634316,1.970653,0.641352,1.845883,0.626652,1.718853,0.619639,1.544293,0.610106,1.300135,0.630169,1.115829,0.68763,0.906599,0.745708,0.533143,0.77219,0.139489
1.333333,0.634181,1.970928,0.641138,1.846097,0.62638,1.719207,0.618854,1.544599,0.608898,1.300519,0.628691,1.115972,0.685834,0.906758,0.744773,0.533421,0.772088,0.139663
1.341667,0.634038,1.971169,0.640937,1.846259,0.626097,1.719447,0.61805,1.544943,0.607651,1.300843,0.62715,1.116089,0.684034,0.906795,0.743846,0.533739,0.77201,0.139946
1.35,0.633894,1.97135,0.640743,1.846501,0.625851,1.719674,0.617278,1.545312,0.606416,1.301116,0.625644,1.116235,0.682278,0.907023,0.742933,0.534123,0.771931,0.140251
1.358333,0.633699,1.971529,0.640549,1.846675,0.625599,1.7199,0.616672,1.545712,0.605146,1.301404,0.624074,1.116361,0.680583,0.907194,0.741969,0.534552,0.77185,0.140602
1.366667,0.633559,1.971711,0.640432,1.846833,0.625398,1.720196,0.616102,1.546005,0.603884,1.301751,0.622635,1.116294,0.678838,0.907361,0.741114,0.534972,0.771831,0.140987
1.375,0.633486,1.971866,0.640365,1.846924,0.625208,1.720441,0.615569,1.546328,0.602714,1.301965,0.621147,1.116363,0.677009,0.90761,0.740267,0.535374,0.771732,0.141318
1.383333,0.633457,1.971983,0.640404,1.846965,0.62511,1.720618,0.61505,1.546688,0.601522,1.302242,0.619683,1.116388,0.675196,0.907836,0.739453,0.535688,0.77173,0.141509
1.391667,0.633489,1.972022,0.640444,1.847056,0.625044,1.720773,0.614545,1.546901,0.600317,1.30252,0.618089,1.11648,0.673598,0.907944,0.738625,0.53589,0.771693,0.141629
1.4,0.633577,1.971995,0.640509,1.847017,0.625023,1.720869,0.614103,1.547119,0.59924,1.302898,0.616541,1.116335,0.671981,0.907915,0.737945,0.535996,0.771649,0.141632
1.408333,0.633623,1.97189,0.640592,1.847016,0.625002,1.720965,0.613653,1.547298,0.598184,1.303222,0.615005,1.116351,0.670452,0.90788,0.737414,0.536113,0.77169,0.141724
1.416667,0.633757,1.971795,0.640656,1.847026,0.624929,1.721143,0.612883,1.547583,0.597195,1.303638,0.613569,1.116449,0.669208,0.908084,0.737057,0.536417,0.771769,0.141786
1.425,0.633802,1.971774,0.640702,1.847128,0.624902,1.72132,0.612481,1.547898,0.596292,1.304031,0.612172,1.116606,0.668009,0.908232,0.736763,0.536773,0.771898,0.142046
1.433333,0.633839,1.97185,0.640743,1.847314,0.624846,1.721612,0.612104,1.548347,0.5954,1.304449,0.61086,1.117034,0.66687,0.908499,0.736408,0.53719,0.771961,0.142381
1.441667,0.633879,1.972052,0.640789,1.847582,0.62487,1.721943,0.611793,1.54893,0.594498,1.304947,0.609651,1.117408,0.665767,0.908951,0.736076,0.537756,0.771993,0.142726
1.45,0.633973,1.972348,0.640942,1.847921,0.624843,1.722412,0.611539,1.549584,0.593598,1.30569,0.608544,1.117885,0.664634,0.909353,0.735659,0.538351,0.772026,0.143221
1.458333,0.634113,1.972683,0.641108,1.848369,0.62491,1.722899,0.611331,1.550192,0.592754,1.306437,0.607492,1.118398,0.663458,0.909796,0.735191,0.538985,0.772004,0.143751
1.466667,0.634305,1.973102,0.641319,1.848792,0.625019,1.723431,0.611187,1.550861,0.592049,1.307184,0.606411,1.11891,0.662181,0.91027,0.73457,0.539505,0.772004,0.144246
1.475,0.634511,1.973486,0.641595,1.849207,0.625214,1.723998,0.611049,1.551529,0.591366,1.30787,0.605185,1.119433,0.660817,0.910768,0.733935,0.540096,0.771995,0.144699
1.483333,0.634783,1.973796,0.641914,1.84951,0.625491,1.724582,0.610946,1.552163,0.590722,1.30844,0.603936,1.119981,0.659515,0.911231,0.733317,0.540608,0.771984,0.144997
1.491667,0.635114,1.974024,0.642249,1.84977,0.625791,1.725085,0.61087,1.55272,0.590009,1.309124,0.602836,1.120321,0.658282,0.911614,0.732791,0.541102,0.771958,0.145368
1.5,0.635539,1.974204,0.642665,1.850078,0.626145,1.725599,0.610815,1.553233,0.589335,1.309779,0.601708,1.120754,0.657271,0.91203,0.732489,0.541598,0.771968,0.145754
1.508333,0.63595,1.974404,0.643095,1.850404,0.626521,1.726087,0.610788,1.553776,0.588645,1.310352,0.60058,1.121194,0.656398,0.912494,0.73242,0.542084,0.771972,0.146075
1.516667,0.636383,1.974557,0.643569,1.850753,0.626848,1.726622,0.610764,1.554381,0.588031,1.310987,0.59964,1.121686,0.655727,0.91307,0.732367,0.542638,0.772042,0.146394
1.525,0.636721,1.974734,0.643966,1.851083,0.627162,1.727052,0.610829,1.554991,0.587476,1.311656,0.598764,1.122364,0.655172,0.913676,0.732323,0.543247,0.772002,0.14675
1.533333,0.637055,1.974929,0.644355,1.851526,0.62743,1.727543,0.610933,1.555705,0.587071,1.312418,0.597987,1.122962,0.654631,0.9143,0.732168,0.54397,0.771924,0.147154
1.541667,0.637311,1.975285,0.644724,1.851912,0.627752,1.727986,0.611109,1.556381,0.586711,1.313209,0.597276,1.123592,0.653961,0.914811,0.73191,0.544614,0.771818,0.147604
1.55,0.637703,1.975623,0.645117,1.852337,0.628024,1.728456,0.611314,1.557058,0.586498,1.313948,0.596675,1.124276,0.653102,0.915379,0.73147,0.545243,0.771687,0.148072
1.558333,0.638009,1.976033,0.645455,1.852661,0.628352,1.729001,0.611521,1.557731,0.586295,1.314627,0.596048,1.124954,0.652136,0.915916,0.730971,0.545913,0.771551,0.148628
1.566667,0.6383,1.976386,0.645816,1.85296,0.628711,1.729526,0.611735,1.558346,0.586093,1.315289,0.595427,1.125557,0.651068,0.916445,0.730392,0.546447,0.771456,0.149085
1.575,0.638618,1.976643,0.646194,1.85325,0.62911,1.730024,0.611855,1.558941,0.585746,1.315925,0.594665,1.126108,0.649918,0.916872,0.729734,0.546941,0.771383,0.149528
1.583333,0.638941,1.976899,0.646556,1.853554,0.629505,1.730463,0.611958,1.559464,0.585267,1.316572,0.593812,1.126621,0.6488,0.917295,0.72905,0.547489,0.77126,0.14981
1.591667,0.639225,1.977016,0.646943,1.853822,0.629812,1.730832,0.611955,1.559911,0.584678,1.317129,0.592812,1.127035,0.647671,0.917725,0.728347,0.547887,0.77117,0.15004
1.6,0.63949,1.977084,0.647303,1.853933,0.630105,1.731114,0.611913,1.56032,0.58408,1.317594,0.591798,1.127388,0.646596,0.917984,0.727782,0.548138,0.77109,0.150237
1.608333,0.639702,1.977105,0.647562,1.853943,0.630299,1.731313,0.61179,1.560596,0.583517,1.317943,0.590867,1.127568,0.645576,0.918142,0.727284,0.548423,0.77104,0.15036
1.616667,0.639822,1.977081,0.647702,1.853943,0.630378,1.731397,0.6116,1.560833,0.582899,1.318238,0.59003,1.127717,0.644628,0.918366,0.726852,0.548778,0.770979,0.150633
1.625,0.639847,1.976956,0.647689,1.853891,0.63035,1.731437,0.611374,1.560957,0.582272,1.3184,0.589297,1.12781,0.643812,0.91848,0.726506,0.549059,0.770876,0.150779
1.633333,0.639824,1.97684,0.647667,1.853801,0.630225,1.731413,0.611151,1.561045,0.581746,1.318529,0.588517,1.12777,0.643036,0.918605,0.726151,0.549284,0.770826,0.15103
1.641667,0.639693,1.97671,0.647523,1.853681,0.630028,1.73138,0.610913,1.561085,0.581302,1.318638,0.587811,1.127759,0.64219,0.918741,0.725735,0.549544,0.770747,0.151209
1.65,0.639563,1.976627,0.647308,1.853617,0.62974,1.731301,0.610611,1.561101,0.580847,1.318628,0.587156,1.127804,0.641444,0.918926,0.725323,0.549881,0.770696,0.151443
1.658333,0.639368,1.976574,0.647102,1.853603,0.629471,1.731279,0.610252,1.561182,0.580378,1.318696,0.586468,1.127814,0.640572,0.919128,0.724858,0.550227,0.770732,0.151619
1.666667,0.639126,1.976637,0.64681,1.853703,0.629173,1.731355,0.609892,1.561324,0.579802,1.318945,0.585765,1.127935,0.639536,0.919356,0.724456,0.550623,0.770828,0.151879
1.675,0.638872,1.976772,0.646563,1.853892,0.628838,1.731497,0.609467,1.561522,0.579114,1.319265,0.584906,1.128138,0.638454,0.919668,0.724008,0.55119,0.770957,0.152243
1.683333,0.638641,1.976982,0.646318,1.85418,0.628558,1.731794,0.608948,1.561852,0.578308,1.319604,0.583885,1.128402,0.637322,0.920069,0.723453,0.551775,0.771085,0.152578
1.691667,0.6384,1.977277,0.646028,1.854487,0.628175,1.732089,0.608463,1.562201,0.577299,1.320062,0.582741,1.128913,0.636083,0.920497,0.722859,0.552462,0.771307,0.153123
1.7,0.638245,1.977601,0.645761,1.854788,0.627825,1.732481,0.607871,1.562584,0.576225,1.320489,0.581301,1.129413,0.634684,0.920766,0.722183,0.553073,0.771427,0.153592
1.708333,0.63803,1.977875,0.645477,1.855048,0.627457,1.73279,0.607186,1.563027,0.575025,1.320978,0.579742,1.129795,0.633121,0.921213,0.721368,0.553732,0.771492,0.154196
1.716667,0.637828,1.97822,0.645188,1.855341,0.627056,1.733059,0.606413,1.563436,0.573792,1.32158,0.578131,1.130057,0.631459,0.921741,0.720422,0.554311,0.771506,0.154787
1.725,0.637602,1.978459,0.644803,1.855585,0.626581,1.733261,0.605541,1.563725,0.57242,1.321927,0.576488,1.130352,0.629727,0.922189,0.719393,0.554855,0.771452,0.155444
1.733333,0.637406,1.97856,0.644426,1.855732,0.626092,1.733446,0.604676,1.563976,0.571061,1.322103,0.57476,1.130787,0.627973,0.922453,0.718265,0.555429,0.771309,0.156001
1.741667,0.63721,1.978727,0.644023,1.855828,0.625548,1.733612,0.603806,1.564256,0.569562,1.322443,0.573031,1.131203,0.626071,0.922929,0.717128,0.555936,0.771227,0.156677
1.75,0.636912,1.978889,0.643582,1.856015,0.624956,1.733879,0.602821,1.564534,0.56811,1.322739,0.571368,1.131423,0.624245,0.923296,0.715928,0.556406,0.771129,0.157371
1.758333,0.636612,1.979139,0.643083,1.856288,0.624249,1.734207,0.601858,1.564843,0.566668,1.323227,0.569557,1.131704,0.622269,0.92383,0.714771,0.557135,0.771083,0.158249
1.766667,0.636262,1.979461,0.642576,1.856727,0.623479,1.73462,0.600738,1.56526,0.564989,1.323863,0.567528,1.132183,0.620196,0.924443,0.713708,0.557862,0.771065,0.159298
1.775,0.635898,1.979884,0.642084,1.857234,0.622736,1.735083,0.599506,1.565842,0.563254,1.324512,0.565576,1.133006,0.618313,0.925097,0.712663,0.558842,0.771159,0.160309
1.783333,0.635475,1.980378,0.641636,1.857785,0.622009,1.735568,0.59832,1.566543,0.561703,1.325184,0.563661,1.133755,0.6165,0.925745,0.71179,0.559781,0.77132,0.161518
1.791667,0.635053,1.980855,0.641089,1.858434,0.621233,1.736115,0.597176,1.567241,0.559974,1.326074,0.561643,1.134439,0.614544,0.926384,0.710897,0.560629,0.771489,0.162498
1.8,0.63453,1.98131,0.640469,1.858925,0.620425,1.736728,0.595991,1.5678,0.558064,1.326898,0.559563,1.135215,0.61261,0.927078,0.710061,0.561492,0.771641,0.163496
1.808333,0.633991,1.98168,0.639854,1.859313,0.619597,1.73729,0.594716,1.568333,0.556269,1.327411,0.557635,1.13595,0.61079,0.927671,0.709201,0.56223,0.771798,0.164385
1.816667,0.633496,1.981921,0.639258,1.859746,0.618787,1.737813,0.59352,1.568743,0.554692,1.327939,0.555499,1.136538,0.608927,0.92829,0.708462,0.562997,0.771969,0.165225
1.825,0.632939,1.982143,0.638632,1.860057,0.617965,1.738164,0.592317,1.569256,0.552931,1.328641,0.553439,1.137012,0.607067,0.928799,0.70758,0.563941,0.772269,0.166238
1.833333,0.632361,1.982423,0.638037,1.860456,0.617188,1.738531,0.591224,1.56979,0.551171,1.329223,0.551557,1.137406,0.6051,0.929255,0.706879,0.564945,0.772867,0.167388
1.841667,0.631721,1.982743,0.637427,1.860741,0.616437,1.738869,0.590124,1.570338,0.549518,1.329802,0.549538,1.13784,0.603127,0.929997,0.706352,0.566013,0.773775,0.168592
1.85,0.63119,1.98307,0.636833,1.861074,0.615617,1.739338,0.588999,1.570837,0.547691,1.33057,0.547317,1.138442,0.601007,0.930903,0.706114,0.567301,0.775031,0.170171
1.858333,0.630648,1.983471,0.636129,1.861506,0.614778,1.739902,0.587815,1.571392,0.545872,1.331179,0.544864,1.139002,0.598844,0.931876,0.706032,0.568721,0.776776,0.171906
1.866667,0.630075,1.983925,0.635447,1.86194,0.613977,1.740566,0.58646,1.57211,0.543909,1.331998,0.542313,1.139559,0.596473,0.932893,0.706075,0.570177,0.779458,0.174108
1.875,0.629549,1.984373,0.634806,1.862452,0.61317,1.741305,0.585128,1.572865,0.541717,1.332965,0.539706,1.140413,0.593982,0.934193,0.706424,0.572129,0.782588,0.176513
1.883333,0.629087,1.98488,0.634304,1.862977,0.612392,1.742012,0.583718,1.573747,0.539263,1.334031,0.53663,1.141326,0.591364,0.935322,0.707035,0.574244,0.786768,0.17934
1.891667,0.628717,1.985353,0.633854,1.863524,0.61166,1.742792,0.582218,1.57471,0.536968,1.335069,0.533312,1.14227,0.588482,0.936408,0.707939,0.57646,0.791541,0.182217
1.9,0.628385,1.985759,0.633489,1.86398,0.610938,1.743589,0.580805,1.575642,0.53417,1.336125,0.529997,1.143277,0.585535,0.937522,0.70901,0.578643,0.797096,0.185612
1.908333,0.628059,1.986145,0.63313,1.864393,0.610229,1.744274,0.579397,1.576394,0.531202,1.33689,0.526362,1.144227,0.582429,0.938602,0.71048,0.581115,0.803366,0.189201
1.916667,0.627767,1.986549,0.632735,1.864862,0.609534,1.744814,0.577633,1.577216,0.528072,1.337836,0.522533,1.145089,0.579342,0.939559,0.712133,0.583834,0.810153,0.193243
1.925,0.627424,1.986917,0.632279,1.865295,0.608802,1.745304,0.575856,1.57792,0.525244,1.338636,0.518924,1.146053,0.576166,0.94055,0.714109,0.586745,0.817748,0.19761
1.933333,0.627122,1.987244,0.631806,1.865661,0.607962,1.745766,0.574128,1.578586,0.522064,1.33944,0.515002,1.146726,0.573216,0.94183,0.716394,0.589651,0.82564,0.202377
1.941667,0.626689,1.987581,0.631298,1.866008,0.60701,1.746239,0.5724,1.579243,0.518982,1.340267,0.511203,1.147717,0.570673,0.943108,0.71888,0.592742,0.83399,0.207202
1.95,0.626126,1.987994,0.630604,1.866388,0.605923,1.746666,0.57051,1.579927,0.516093,1.341319,0.507939,1.148402,0.568189,0.944284,0.721663,0.595947,0.842564,0.212532
1.958333,0.625446,1.988305,0.629695,1.866729,0.604763,1.747098,0.568619,1.580602,0.513364,1.342346,0.504377,1.149247,0.565878,0.945539,0.72451,0.599403,0.851453,0.218147
1.966667,0.624665,1.98864,0.62872,1.867059,0.603508,1.747429,0.566722,1.581319,0.510612,1.343002,0.501432,1.150235,0.563741,0.946581,0.727526,0.602744,0.860312,0.223579
1.975,0.623736,1.98889,0.62769,1.867342,0.602151,1.747815,0.564985,1.581841,0.507985,1.343974,0.498645,1.15106,0.56187,0.947666,0.73081,0.606198,0.869226,0.229379
1.983333,0.622752,1.989151,0.626542,1.867598,0.600689,1.748221,0.56307,1.582359,0.505765,1.344658,0.496064,1.151463,0.560395,0.948808,0.734039,0.609685,0.878251,0.235466
1.991667,0.621725,1.989363,0.625387,1.867862,0.599263,1.748471,0.561243,1.582707,0.503471,1.34529,0.493431,1.151879,0.559011,0.949798,0.737512,0.613169,0.886998,0.240848
2,0.620657,1.989675,0.624131,1.868147,0.597849,1.748659,0.559455,1.583144,0.501081,1.345902,0.491331,1.152372,0.557815,0.950608,0.740901,0.616701,0.895655,0.246576
2.008333,0.619393,1.989902,0.622741,1.868272,0.59638,1.748853,0.557864,1.583474,0.499343,1.346063,0.489509,1.152782,0.556751,0.951169,0.744396,0.619881,0.903978,0.252001
2.016667,0.617975,1.990168,0.621428,1.868424,0.594934,1.749066,0.556349,1.583715,0.497614,1.346307,0.487771,1.152958,0.556452,0.95261,0.748526,0.62395,0.912629,0.257681
2.025,0.616723,1.990296,0.620139,1.8686,0.593541,1.749275,0.554885,1.583923,0.496036,1.34662,0.486267,1.152998,0.555976,0.953328,0.751552,0.626342,0.920633,0.263145
2.033333,0.615598,1.990545,0.618854,1.868897,0.592283,1.749536,0.553561,1.584181,0.494772,1.346875,0.485089,1.153046,0.555708,0.953963,0.754982,0.629314,0.928475,0.268354
2.041667,0.614462,1.990801,0.617637,1.869142,0.591045,1.749726,0.552413,1.58446,0.493758,1.346959,0.484134,1.153097,0.555616,0.954575,0.758144,0.631898,0.936143,0.273536
2.05,0.613424,1.991143,0.616557,1.869485,0.589874,1.749931,0.551308,1.584691,0.492852,1.346987,0.483426,1.153131,0.55574,0.955209,0.761447,0.634758,0.943357,0.278388
2.058333,0.612391,1.991446,0.615558,1.869696,0.588849,1.750099,0.550306,1.58481,0.492077,1.346957,0.48288,1.153141,0.555965,0.955834,0.764623,0.637132,0.95051,0.283274
2.066667,0.611431,1.991644,0.614535,1.869802,0.587994,1.750206,0.549404,1.584849,0.49181,1.346777,0.482594,1.153039,0.556317,0.956225,0.768135,0.639486,0.957375,0.287673
2.075,0.610478,1.991762,0.613598,1.86987,0.587175,1.750203,0.54865,1.584829,0.4914,1.346561,0.482439,1.15287,0.556795,0.956535,0.771399,0.641657,0.964195,0.292146
2.083333,0.609593,1.991908,0.612734,1.869905,0.586494,1.750206,0.548081,1.584796,0.491091,1.346329,0.482442,1.152656,0.557454,0.956863,0.774671,0.644008,0.970552,0.296386
2.091667,0.608799,1.992049,0.611915,1.869988,0.585795,1.750206,0.547576,1.584712,0.49058,1.346135,0.482474,1.152431,0.558232,0.957259,0.778013,0.646254,0.976985,0.300408
2.1,0.608037,1.992177,0.611251,1.870063,0.585137,1.750144,0.547139,1.584599,0.490728,1.345859,0.482649,1.152224,0.559136,0.957745,0.781221,0.648306,0.983368,0.304538
2.108333,0.607345,1.992293,0.61062,1.870131,0.584488,1.75012,0.546737,1.584499,0.490626,1.345685,0.482746,1.151993,0.559949,0.958108,0.784611,0.65058,0.989807,0.308888
2.116667,0.60675,1.992368,0.610017,1.870207,0.583901,1.750127,0.546426,1.58443,0.490563,1.345493,0.482915,1.151794,0.560745,0.958578,0.787833,0.652795,0.99616,0.313133
2.125,0.606179,1.99244,0.60945,1.870231,0.583443,1.750067,0.546151,1.584302,0.490491,1.345311,0.483061,1.151594,0.561178,0.95847,0.791266,0.655095,1.002831,0.317432
2.133333,0.605614,1.992513,0.608915,1.870231,0.583044,1.75002,0.545876,1.584215,0.490493,1.345153,0.483194,1.151386,0.562158,0.959008,0.794567,0.657216,1.009187,0.321796
2.141667,0.605135,1.992478,0.608473,1.870161,0.582673,1.749904,0.545639,1.584071,0.490503,1.344941,0.483362,1.15119,0.563084,0.959372,0.798084,0.659706,1.015643,0.326246
2.15,0.604659,1.99244,0.608048,1.870101,0.58238,1.749814,0.545451,1.583952,0.490558,1.344754,0.483517,1.150927,0.564382,0.960337,0.801521,0.661997,1.02212,0.33072
2.158333,0.604221,1.99242,0.607618,1.870047,0.582119,1.749748,0.54528,1.583827,0.490573,1.344536,0.483615,1.150483,0.565508,0.960996,0.804921,0.664295,1.02862,0.33544
2.166667,0.603837,1.992414,0.607246,1.869993,0.581881,1.749657,0.545148,1.583729,0.490661,1.344379,0.484353,1.151062,0.565968,0.96047,0.808355,0.666611,1.034935,0.339821
2.175,0.603394,1.992481,0.606856,1.870025,0.581637,1.749606,0.545009,1.583692,0.49068,1.344235,0.484607,1.150868,0.56689,0.960691,0.811799,0.669161,1.04143,0.344752
2.183333,0.602995,1.992532,0.606463,1.87006,0.58141,1.749568,0.544893,1.583612,0.490746,1.344132,0.484866,1.150681,0.567828,0.961157,0.815246,0.671781,1.047686,0.349313
2.191667,0.60258,1.992613,0.606101,1.870087,0.581104,1.749515,0.544729,1.583594,0.490773,1.343996,0.485116,1.1506,0.568841,0.961717,0.818744,0.67434,1.054072,0.354477
2.2,0.602113,1.992716,0.605705,1.870114,0.58081,1.74946,0.544582,1.583527,0.49087,1.343873,0.48538,1.150396,0.569756,0.962153,0.822123,0.676999,1.060351,0.359299
2.208333,0.601648,1.992751,0.605263,1.870085,0.580488,1.749305,0.544399,1.583412,0.490962,1.343749,0.485618,1.150143,0.57066,0.962661,0.825469,0.67963,1.066502,0.364387
2.216667,0.601161,1.992739,0.604852,1.870005,0.580122,1.74911,0.544214,1.583177,0.491045,1.343457,0.485844,1.14993,0.571531,0.963023,0.828946,0.682274,1.072755,0.369553
