,hip1,,hip2,,hip3,,femur1,,femur2,,femur3,,tibia1,,tibia2,,tibia3,
Time,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1.166667,0.129738,2.906805,0.130588,2.836312,0.136481,2.711775,0.149616,2.337539,0.165507,2.026262,0.179753,1.761018,0.228169,1.368628,0.339085,1.053365,0.47736,0.688912
1.175,0.129791,2.906837,0.130604,2.836392,0.136567,2.711778,0.149861,2.33763,0.165725,2.026419,0.18014,1.761156,0.228822,1.368966,0.340225,1.053757,0.479072,0.689522
1.183333,0.125659,2.905666,0.130601,2.836233,0.136595,2.711698,0.150017,2.337599,0.166104,2.026471,0.180634,1.761102,0.229468,1.369125,0.341415,1.054107,0.480775,0.689949
1.191667,0.130024,2.906608,0.135547,2.832206,0.136883,2.711249,0.150126,2.337416,0.166553,2.026374,0.181117,1.76086,0.230206,1.369321,0.342502,1.05438,0.482355,0.690481
1.2,0.130103,2.906638,0.135529,2.832201,0.136973,2.71115,0.150187,2.337273,0.166992,2.026236,0.181465,1.760716,0.230959,1.369551,0.343678,1.054698,0.483903,0.690929
1.208333,0.130154,2.906663,0.135614,2.832148,0.13698,2.711081,0.150286,2.337286,0.167329,2.026234,0.181698,1.760759,0.231832,1.369908,0.344835,1.055111,0.485509,0.691419
1.216667,0.13018,2.906668,0.130639,2.83625,0.136972,2.711103,0.150369,2.337403,0.16746,2.026398,0.182018,1.760914,0.23266,1.370292,0.34596,1.055613,0.487435,0.691913
1.225,0.130323,2.906787,0.130633,2.836338,0.136974,2.711199,0.15043,2.337577,0.167531,2.026565,0.182403,1.761196,0.233355,1.370811,0.347073,1.05624,0.488966,0.692661
1.233333,0.125579,2.905453,0.130632,2.836385,0.137015,2.711291,0.150489,2.337684,0.167607,2.026645,0.182831,1.761327,0.234031,1.371366,0.348038,1.056929,0.490476,0.693458
1.241667,0.125794,2.905659,0.130765,2.836442,0.137082,2.711388,0.150712,2.337795,0.16783,2.026787,0.18327,1.761458,0.234703,1.371805,0.349198,1.057677,0.492108,0.694316
1.25,0.125806,2.905649,0.130775,2.836413,0.137113,2.71139,0.150937,2.337907,0.168225,2.026912,0.183638,1.76156,0.235311,1.372082,0.350252,1.058211,0.49373,0.695038
1.258333,0.125786,2.905496,0.130891,2.836314,0.137165,2.711326,0.151118,2.337927,0.168705,2.026929,0.184014,1.761608,0.235978,1.372383,0.35133,1.05865,0.495232,0.695809
1.266667,0.130432,2.906769,0.131018,2.836283,0.137182,2.71125,0.151174,2.337878,0.169116,2.02688,0.184431,1.761551,0.236637,1.372684,0.352399,1.059023,0.496604,0.696464
1.275,0.130447,2.906758,0.130917,2.836349,0.137208,2.711146,0.151215,2.337738,0.169376,2.026744,0.184782,1.761418,0.237403,1.373053,0.353514,1.059387,0.498062,0.697078
1.283333,0.130323,2.906677,0.135603,2.832411,0.137224,2.711129,0.151268,2.33776,0.16955,2.026778,0.185066,1.7615,0.238212,1.373486,0.354688,1.059915,0.499636,0.697649
1.291667,0.130401,2.906752,0.135578,2.832432,0.137222,2.711186,0.151358,2.337906,0.169562,2.026901,0.185333,1.761684,0.23894,1.373912,0.355754,1.060488,0.501277,0.698184
1.3,0.130371,2.906826,0.135613,2.832528,0.136958,2.711666,0.151472,2.338104,0.169566,2.027098,0.185662,1.761951,0.239577,1.374351,0.356702,1.061131,0.502901,0.698954
1.308333,0.130459,2.906945,0.132546,2.83689,0.136925,2.711801,0.151608,2.338308,0.169755,2.027276,0.186099,1.762257,0.240134,1.374882,0.357713,1.061948,0.504239,0.69994
1.316667,0.130557,2.906934,0.132532,2.836969,0.137241,2.711454,0.151769,2.338301,0.170084,2.027287,0.186579,1.762293,0.240805,1.375244,0.358839,1.062623,0.505695,0.700751
1.325,0.13034,2.906749,0.132616,2.836806,0.136997,2.711779,0.151921,2.338357,0.170503,2.027351,0.18696,1.762423,0.241468,1.375692,0.359949,1.063173,0.507194,0.701644
1.333333,0.130078,2.906864,0.132625,2.836608,0.136963,2.711706,0.152025,2.33837,0.170834,2.027347,0.187301,1.762407,0.242211,1.375996,0.36108,1.06373,0.508745,0.702345
1.341667,0.130352,2.906625,0.130797,2.836401,0.137223,2.711261,0.152036,2.338331,0.171144,2.027291,0.187639,1.762398,0.243015,1.37623,0.362231,1.063971,0.510337,0.702745
1.35,0.130342,2.906687,0.132489,2.836769,0.137139,2.711286,0.151971,2.338334,0.171299,2.027354,0.187981,1.762406,0.243801,1.376595,0.363268,1.064453,0.511746,0.703367
1.358333,0.125698,2.905449,0.135583,2.832222,0.136833,2.711582,0.151916,2.33828,0.171319,2.027256,0.188295,1.762331,0.244521,1.376903,0.3644,1.064917,0.513243,0.704048
1.366667,0.130401,2.906855,0.135635,2.832319,0.137195,2.711216,0.152117,2.338322,0.171372,2.027298,0.188678,1.762348,0.245235,1.377222,0.365499,1.065395,0.514784,0.704625
1.375,0.130311,2.90681,0.135786,2.832217,0.137198,2.711204,0.1524,2.338385,0.171529,2.027352,0.189105,1.76242,0.245882,1.377502,0.36657,1.065863,0.516311,0.705149
1.383333,0.130327,2.906799,0.135643,2.832397,0.137169,2.71119,0.152526,2.338479,0.171954,2.02749,0.189596,1.762424,0.246416,1.377823,0.367593,1.066431,0.517785,0.705931
1.391667,0.130207,2.906704,0.135791,2.832186,0.13715,2.711166,0.152633,2.338422,0.172406,2.027475,0.190079,1.762381,0.247097,1.378252,0.368646,1.066918,0.519346,0.70662
1.4,0.130195,2.906679,0.135862,2.831932,0.137122,2.711144,0.152663,2.338412,0.172828,2.027527,0.190392,1.762433,0.247784,1.378795,0.369789,1.067473,0.520941,0.707404
1.408333,0.130186,2.906668,0.13238,2.83666,0.137086,2.711267,0.152642,2.33867,0.173162,2.027804,0.190601,1.76273,0.248648,1.379483,0.370964,1.068235,0.52241,0.708249
1.416667,0.130177,2.906681,0.132361,2.83671,0.136996,2.71133,0.152637,2.338854,0.173301,2.027975,0.190799,1.762922,0.249501,1.380282,0.372098,1.068808,0.523824,0.709377
1.425,0.129782,2.906859,0.130684,2.836307,0.136648,2.71182,0.152662,2.339009,0.173319,2.028127,0.191118,1.763086,0.250274,1.380853,0.373259,1.069536,0.525266,0.710341
1.433333,0.129751,2.906838,0.130628,2.83636,0.136656,2.71185,0.152774,2.339073,0.173347,2.028184,0.191533,1.763138,0.250964,1.381252,0.374334,1.070041,0.52672,0.711012
1.441667,0.129888,2.906897,0.13232,2.836762,0.13671,2.711862,0.152969,2.339135,0.173513,2.028224,0.191969,1.763192,0.251656,1.381618,0.375289,1.07059,0.528414,0.711602
1.45,0.130269,2.906775,0.132362,2.836778,0.137109,2.711451,0.15322,2.339178,0.173874,2.028326,0.192426,1.763283,0.252311,1.381922,0.376362,1.071125,0.53015,0.712307
1.458333,0.130264,2.906739,0.135795,2.832061,0.13712,2.711308,0.153345,2.339024,0.174303,2.028216,0.192762,1.763145,0.253027,1.381895,0.377462,1.071417,0.531574,0.712788
1.466667,0.130204,2.906686,0.135872,2.831911,0.137144,2.711139,0.153445,2.338868,0.17471,2.028079,0.193163,1.763036,0.253673,1.381882,0.378558,1.071565,0.532961,0.71325
1.475,0.130288,2.906693,0.135821,2.831939,0.137127,2.711056,0.153446,2.3388,0.174993,2.028023,0.193489,1.762959,0.254535,1.382315,0.379713,1.072004,0.534522,0.713943
1.483333,0.130183,2.906613,0.13059,2.836236,0.137115,2.711031,0.153507,2.338811,0.175213,2.028058,0.193816,1.763039,0.255396,1.382771,0.380885,1.072453,0.536174,0.714514
1.491667,0.130206,2.906679,0.13573,2.831879,0.13713,2.711055,0.153587,2.338898,0.175266,2.028156,0.194152,1.763175,0.256169,1.383175,0.382006,1.072978,0.537689,0.715243
1.5,0.125558,2.905135,0.135765,2.832003,0.137167,2.71113,0.153713,2.339036,0.175334,2.028288,0.194572,1.763399,0.256841,1.383663,0.383178,1.073826,0.53924,0.716098
1.508333,0.130357,2.906757,0.130773,2.836347,0.137207,2.711259,0.153881,2.339243,0.175542,2.028501,0.195017,1.763617,0.257528,1.384256,0.384235,1.074637,0.540721,0.717177
1.516667,0.130369,2.906746,0.132506,2.836752,0.13728,2.711338,0.154028,2.339391,0.175921,2.028646,0.195421,1.763713,0.258227,1.384718,0.38525,1.075329,0.542292,0.71796
1.525,0.125863,2.905691,0.132543,2.836763,0.137268,2.711415,0.154143,2.339532,0.176286,2.02884,0.19576,1.763873,0.258885,1.385263,0.386371,1.075925,0.543889,0.718857
1.533333,0.125887,2.905765,0.135766,2.832322,0.137234,2.711464,0.154265,2.339614,0.176592,2.028994,0.196137,1.764035,0.259601,1.385697,0.387493,1.076536,0.545497,0.719731
1.541667,0.13004,2.906975,0.132519,2.836813,0.136967,2.711816,0.15437,2.339731,0.176828,2.029109,0.196572,1.764207,0.260314,1.386136,0.388655,1.07715,0.546961,0.720374
1.55,0.130039,2.906974,0.132518,2.836889,0.136958,2.711857,0.154424,2.33982,0.177002,2.029252,0.196999,1.764376,0.26113,1.386764,0.389861,1.077889,0.548573,0.72119
1.558333,0.129984,2.906874,0.132484,2.83683,0.136939,2.711817,0.154477,2.339781,0.177128,2.029193,0.197362,1.764387,0.261992,1.387037,0.391096,1.078364,0.550243,0.72196
1.566667,0.130421,2.906786,0.13082,2.836346,0.13725,2.711401,0.154561,2.339737,0.177292,2.029164,0.197726,1.764347,0.262804,1.387325,0.392262,1.078676,0.551796,0.722667
1.575,0.125772,2.905492,0.130898,2.836324,0.137299,2.711315,0.154674,2.339652,0.177544,2.029086,0.198066,1.764302,0.263593,1.387411,0.393449,1.079137,0.553491,0.72314
1.583333,0.130503,2.906799,0.130883,2.836355,0.13735,2.711174,0.15483,2.339502,0.177894,2.028896,0.198552,1.764152,0.264423,1.387594,0.394711,1.079515,0.555196,0.723613
1.591667,0.130399,2.906786,0.135719,2.832259,0.137301,2.711096,0.154922,2.33944,0.178254,2.028802,0.199001,1.764089,0.265191,1.38778,0.395835,1.079872,0.557052,0.724341
1.6,0.130383,2.906784,0.13582,2.832126,0.137293,2.711035,0.155046,2.339453,0.178626,2.028852,0.199462,1.764119,0.26597,1.388069,0.39698,1.080263,0.558757,0.725155
1.608333,0.130257,2.906715,0.135743,2.832245,0.13729,2.711079,0.155155,2.339584,0.178916,2.02897,0.199935,1.7643,0.266667,1.388525,0.398179,1.080906,0.560368,0.726017
1.616667,0.130403,2.906813,0.135635,2.832438,0.137349,2.711181,0.15526,2.339771,0.179188,2.029185,0.200404,1.764478,0.2675,1.389084,0.399453,1.081613,0.561996,0.726965
1.625,0.130363,2.9068,0.130844,2.836408,0.137328,2.711329,0.155357,2.340047,0.179412,2.029522,0.200848,1.764751,0.268324,1.389667,0.40079,1.08253,0.563793,0.728118
1.633333,0.130318,2.906876,0.130889,2.836365,0.1369,2.711854,0.155413,2.340301,0.179643,2.029807,0.201247,1.765096,0.269282,1.390544,0.40198,1.083424,0.565601,0.729259
1.641667,0.129989,2.907002,0.132431,2.836903,0.136877,2.711944,0.155507,2.340416,0.179955,2.029999,0.201591,1.765231,0.27016,1.391097,0.403178,1.084014,0.567204,0.730088
1.65,0.130009,2.907031,0.132413,2.836966,0.136912,2.711984,0.155563,2.340477,0.180229,2.030153,0.202007,1.765287,0.271008,1.391486,0.404462,1.084578,0.568951,0.730909
1.658333,0.129937,2.907038,0.132506,2.836772,0.136892,2.711913,0.155695,2.340506,0.180483,2.030194,0.202439,1.765284,0.27174,1.391658,0.405677,1.085068,0.570736,0.731723
1.666667,0.129891,2.906892,0.130781,2.836367,0.13721,2.711442,0.155837,2.340428,0.180793,2.0301,0.202974,1.765191,0.272526,1.391646,0.406917,1.085406,0.57253,0.732334
1.675,0.130187,2.906754,0.132437,2.83693,0.137283,2.71142,0.155997,2.340461,0.181192,2.03022,0.203507,1.765297,0.273301,1.391807,0.40828,1.085797,0.574171,0.732846
1.683333,0.130294,2.906808,0.132461,2.836771,0.137248,2.711323,0.156053,2.340424,0.181531,2.030185,0.203945,1.765276,0.274087,1.392008,0.409514,1.086206,0.575841,0.733305
1.691667,0.130347,2.906831,0.13549,2.83235,0.137256,2.711235,0.156133,2.340322,0.181764,2.030122,0.204345,1.765224,0.275013,1.392197,0.410707,1.08652,0.577525,0.733937
1.7,0.130342,2.906794,0.135616,2.832189,0.137247,2.711117,0.156234,2.340211,0.182,2.029996,0.20483,1.765146,0.276031,1.392418,0.411921,1.08681,0.579212,0.734411
1.708333,0.130468,2.906815,0.135607,2.832159,0.137256,2.711043,0.156367,2.340201,0.182271,2.030024,0.205291,1.765158,0.276898,1.39259,0.413206,1.087112,0.580866,0.734895
1.716667,0.130329,2.906723,0.130757,2.836228,0.137282,2.711035,0.156523,2.340286,0.182589,2.030066,0.205827,1.765235,0.277736,1.392885,0.414585,1.087626,0.582639,0.735531
1.725,0.13014,2.906567,0.135813,2.83191,0.137269,2.710987,0.156592,2.340251,0.18293,2.030037,0.206289,1.765264,0.278668,1.393076,0.415871,1.088101,0.584331,0.736173
1.733333,0.130173,2.906657,0.135807,2.832011,0.137231,2.711078,0.156654,2.340408,0.18318,2.030186,0.206835,1.765514,0.279551,1.393618,0.417075,1.088819,0.585939,0.737217
1.741667,0.130246,2.906785,0.135737,2.832236,0.137257,2.711283,0.156783,2.340745,0.183441,2.030496,0.207345,1.765988,0.280379,1.394195,0.418246,1.089637,0.587505,0.73831
1.75,0.130252,2.90675,0.132449,2.836798,0.137247,2.711452,0.156932,2.341084,0.18378,2.030834,0.207864,1.766417,0.281269,1.394773,0.419406,1.090333,0.589141,0.739267
1.758333,0.12994,2.906967,0.135617,2.832471,0.136869,2.711971,0.157061,2.341265,0.184135,2.03104,0.208332,1.766659,0.282115,1.395384,0.420687,1.09104,0.590866,0.740264
1.766667,0.129944,2.906958,0.132456,2.836781,0.136836,2.711994,0.157174,2.341344,0.184502,2.031088,0.208778,1.766765,0.282929,1.395658,0.421911,1.091618,0.592517,0.741067
1.775,0.129967,2.906956,0.135541,2.832578,0.136913,2.712007,0.157333,2.341377,0.184874,2.031153,0.209365,1.766873,0.28369,1.395997,0.42313,1.092234,0.594052,0.741796
1.783333,0.130003,2.906907,0.132507,2.836788,0.137278,2.711511,0.157445,2.341346,0.185207,2.031156,0.209903,1.766904,0.284507,1.396133,0.424252,1.092543,0.595689,0.742338
1.791667,0.130164,2.906636,0.135736,2.832237,0.137331,2.711297,0.157569,2.341201,0.185562,2.031008,0.210348,1.766733,0.285375,1.395987,0.425361,1.092624,0.597275,0.742715
1.8,0.130193,2.906631,0.135837,2.832025,0.137321,2.711102,0.157696,2.34096,0.185947,2.030805,0.210786,1.766514,0.286215,1.395991,0.426602,1.092758,0.598904,0.743118
1.808333,0.130286,2.906638,0.135859,2.831996,0.137312,2.71098,0.157796,2.340875,0.186251,2.030692,0.211255,1.766365,0.286978,1.396782,0.427792,1.092997,0.600364,0.743503
1.816667,0.130268,2.906664,0.135812,2.832101,0.137309,2.710989,0.157892,2.340908,0.18652,2.030782,0.211721,1.766408,0.287831,1.397179,0.428928,1.093475,0.601833,0.74438
1.825,0.130344,2.906714,0.135788,2.832079,0.137336,2.710992,0.158046,2.341016,0.186819,2.030894,0.212203,1.766518,0.288593,1.397459,0.430012,1.093983,0.603329,0.745298
1.833333,0.130501,2.906808,0.135703,2.832155,0.137368,2.711096,0.158154,2.341183,0.187198,2.031132,0.21269,1.766748,0.289544,1.397104,0.431023,1.094586,0.60483,0.746141
1.841667,0.130405,2.906781,0.13079,2.836293,0.137391,2.711232,0.158225,2.341441,0.18748,2.031416,0.213116,1.767007,0.290244,1.397561,0.432064,1.095395,0.606285,0.746972
1.85,0.12577,2.905643,0.135818,2.832153,0.137379,2.711404,0.15828,2.341701,0.187726,2.031647,0.213507,1.767207,0.290946,1.398067,0.433102,1.096172,0.607669,0.74781
1.858333,0.129952,2.906921,0.132458,2.836805,0.137321,2.711503,0.1584,2.341869,0.187939,2.031823,0.213947,1.767413,0.291653,1.398665,0.434174,1.096889,0.609097,0.748803
1.866667,0.129896,2.906912,0.135615,2.832444,0.136982,2.711907,0.158514,2.342003,0.188129,2.031906,0.214365,1.767566,0.292429,1.399204,0.435303,1.097515,0.610369,0.749441
1.875,0.129948,2.90698,0.13247,2.836829,0.136966,2.711954,0.15861,2.342135,0.188364,2.032042,0.214759,1.767714,0.293165,1.399731,0.436218,1.097952,0.611704,0.750194
1.883333,0.130009,2.907017,0.135431,2.832742,0.13698,2.711974,0.158684,2.342197,0.188608,2.03208,0.215129,1.767807,0.293804,1.400096,0.437146,1.098406,0.613122,0.750924
1.891667,0.129917,2.906943,0.132422,2.836868,0.1373,2.711526,0.15876,2.342171,0.188812,2.031979,0.215404,1.767776,0.294471,1.400344,0.438054,1.098805,0.614516,0.751513
1.9,0.125699,2.905544,0.135489,2.832482,0.13732,2.711386,0.158823,2.342032,0.189007,2.031888,0.21571,1.76767,0.295077,1.400521,0.439047,1.099192,0.615694,0.751947
1.908333,0.130394,2.906782,0.130777,2.836347,0.137352,2.711233,0.158922,2.341881,0.189213,2.031795,0.216055,1.767526,0.295666,1.400677,0.440069,1.099552,0.616848,0.752334
1.916667,0.130386,2.906756,0.135755,2.832039,0.137347,2.711116,0.158996,2.341757,0.189441,2.031725,0.216393,1.767475,0.296187,1.401539,0.441068,1.099922,0.618264,0.752823
1.925,0.13031,2.906735,0.135596,2.832257,0.137309,2.711068,0.159033,2.341734,0.189644,2.03167,0.216658,1.767451,0.296723,1.401743,0.442002,1.100347,0.619612,0.753494
1.933333,0.13027,2.90671,0.135675,2.832145,0.137301,2.71104,0.159123,2.341762,0.189825,2.031692,0.216948,1.767507,0.297235,1.402074,0.442777,1.100796,0.620982,0.754321
1.941667,0.130277,2.906721,0.13563,2.832254,0.137334,2.711087,0.159216,2.341916,0.18999,2.031899,0.217241,1.767722,0.297949,1.402014,0.443579,1.101325,0.622219,0.755079
1.95,0.13035,2.90676,0.130755,2.836361,0.137354,2.711246,0.159307,2.342166,0.190239,2.032181,0.217529,1.768001,0.298494,1.402547,0.444629,1.102209,0.623538,0.756044
1.958333,0.125712,2.905541,0.13574,2.832138,0.137319,2.711361,0.159379,2.34238,0.190434,2.032391,0.217814,1.76831,0.299093,1.403152,0.445598,1.103126,0.624758,0.757068
1.966667,0.130362,2.906818,0.130844,2.836415,0.137269,2.711475,0.159426,2.342513,0.190628,2.032552,0.218103,1.768523,0.299749,1.403765,0.446567,1.103868,0.62601,0.757939
1.975,0.129879,2.906936,0.132444,2.836805,0.136974,2.711871,0.159484,2.342576,0.190777,2.032642,0.218405,1.768654,0.300253,1.404228,0.44749,1.10441,0.627475,0.758801
1.983333,0.129937,2.906956,0.132448,2.836859,0.137014,2.71188,0.15955,2.342652,0.190953,2.03275,0.218701,1.768725,0.300813,1.404635,0.44838,1.104869,0.628813,0.759635
1.991667,0.13027,2.90684,0.132476,2.836842,0.137301,2.711496,0.159653,2.342674,0.191159,2.032831,0.219012,1.768726,0.301351,1.404956,0.449257,1.105403,0.630074,0.760285
2,0.13021,2.906736,0.132488,2.83682,0.137342,2.711414,0.159737,2.342631,0.191416,2.032754,0.219326,1.768643,0.301968,1.405156,0.450223,1.105864,0.631353,0.760912
2.008333,0.130048,2.906645,0.135646,2.832434,0.137341,2.71136,0.159773,2.342597,0.191604,2.032743,0.219636,1.768612,0.302606,1.405494,0.451125,1.10636,0.632705,0.761597
2.016667,0.130273,2.90675,0.13562,2.832416,0.137373,2.711302,0.15989,2.342574,0.191756,2.032772,0.219931,1.768641,0.303247,1.405852,0.45208,1.106874,0.634102,0.762384
2.025,0.130303,2.906727,0.130749,2.836436,0.13739,2.711275,0.15998,2.342597,0.191988,2.032812,0.22024,1.768651,0.303851,1.406146,0.453011,1.10736,0.635525,0.763168
2.033333,0.130299,2.906736,0.13075,2.836313,0.137395,2.711211,0.160046,2.342557,0.192191,2.032814,0.220593,1.768694,0.304495,1.406433,0.453986,1.107785,0.636823,0.763695
2.041667,0.125566,2.905187,0.13567,2.832167,0.137371,2.711161,0.160113,2.342505,0.192356,2.032792,0.22088,1.768691,0.305076,1.406596,0.455001,1.108224,0.638175,0.764363
2.05,0.130358,2.906715,0.130639,2.836272,0.137418,2.711116,0.160222,2.342467,0.192626,2.03278,0.221251,1.768705,0.305809,1.406771,0.456034,1.108694,0.639647,0.765
2.058333,0.130196,2.906618,0.135839,2.831985,0.137413,2.711113,0.160336,2.342547,0.192831,2.032804,0.221569,1.768773,0.306407,1.407086,0.457085,1.109222,0.641044,0.76563
2.066667,0.130313,2.906718,0.135723,2.832263,0.137414,2.711145,0.160435,2.342641,0.193053,2.032959,0.221909,1.768919,0.307082,1.407508,0.458088,1.109786,0.642382,0.76646
2.075,0.130192,2.906641,0.135805,2.83214,0.137392,2.711158,0.160521,2.34274,0.193338,2.033084,0.222262,1.769043,0.307854,1.407886,0.459092,1.110394,0.643712,0.767353
2.083333,0.130198,2.906695,0.135734,2.83229,0.137401,2.711288,0.160626,2.342915,0.193567,2.033265,0.222692,1.76927,0.308649,1.408494,0.460046,1.11097,0.645076,0.768376
2.091667,0.130255,2.906793,0.132544,2.836787,0.137359,2.71144,0.160695,2.343194,0.193727,2.033593,0.223045,1.769528,0.309346,1.40915,0.461107,1.111784,0.646522,0.769318
2.1,0.129952,2.906961,0.135609,2.832504,0.137043,2.711901,0.160783,2.343375,0.193937,2.033731,0.223452,1.769766,0.310079,1.409656,0.462214,1.112613,0.647941,0.770179
2.108333,0.129927,2.906924,0.132455,2.836777,0.137014,2.711971,0.160876,2.343457,0.194197,2.033813,0.223945,1.769924,0.310811,1.410169,0.463281,1.113292,0.649388,0.77088
2.116667,0.129951,2.906917,0.135619,2.832464,0.137003,2.711955,0.160981,2.343512,0.194492,2.033889,0.224482,1.770049,0.311571,1.410482,0.464401,1.1138,0.650883,0.77158
2.125,0.129958,2.906939,0.132499,2.83679,0.137037,2.711902,0.161103,2.343538,0.194806,2.033913,0.225003,1.770108,0.312389,1.410757,0.465493,1.114177,0.652319,0.772288
2.133333,0.130255,2.906725,0.135721,2.832279,0.13734,2.71136,0.161239,2.343397,0.195136,2.033795,0.225482,1.769911,0.313175,1.410772,0.466589,1.114236,0.653728,0.772676
2.141667,0.130202,2.9067,0.135778,2.832093,0.137333,2.711181,0.161372,2.343194,0.195471,2.033591,0.225881,1.7697,0.313998,1.410823,0.467782,1.114404,0.655204,0.772949
2.15,0.130225,2.90669,0.135799,2.832104,0.137322,2.711075,0.161459,2.343156,0.195819,2.033565,0.226346,1.769634,0.31479,1.411021,0.468967,1.114776,0.656748,0.773363
2.158333,0.130358,2.906713,0.135716,2.832194,0.137317,2.711022,0.161578,2.343183,0.196171,2.033625,0.226811,1.769706,0.315515,1.411837,0.470128,1.115345,0.658361,0.77414
2.166667,0.13033,2.906716,0.135709,2.832206,0.137304,2.711056,0.161699,2.34329,0.196541,2.033775,0.227335,1.769868,0.316434,1.411683,0.471134,1.115867,0.659922,0.774979
2.175,0.130302,2.906758,0.135624,2.832263,0.137319,2.711126,0.161835,2.343423,0.196898,2.033981,0.227747,1.770162,0.317265,1.412128,0.472224,1.116435,0.661364,0.775736
2.183333,0.130275,2.906743,0.130718,2.83631,0.137294,2.711277,0.16193,2.343728,0.197277,2.034303,0.228257,1.770577,0.318128,1.412924,0.473445,1.117279,0.662943,0.776649
2.191667,0.129952,2.906911,0.132383,2.836845,0.137245,2.711483,0.162029,2.344009,0.197565,2.034588,0.228824,1.770993,0.318963,1.413584,0.474811,1.118248,0.664633,0.777847
2.2,0.129945,2.906946,0.132404,2.836841,0.136933,2.711993,0.162118,2.344165,0.197928,2.034814,0.229342,1.771227,0.319739,1.414123,0.476286,1.119184,0.666262,0.778829
2.208333,0.129889,2.906958,0.1324,2.836835,0.136867,2.71201,0.162235,2.344266,0.198177,2.034891,0.229795,1.771382,0.320596,1.414551,0.477394,1.119673,0.667742,0.779445
