femur 1		femur 4		tibia 1		tibia4	
X	Y	X	Y	X	Y	X	Y
1.515652	1.332903	1.535973	0.933558	1.660848	0.794084	1.918899	0.659348
1.515677	1.332901	1.536076	0.933606	1.661078	0.794778	1.919517	0.661075
1.515695	1.332905	1.536174	0.933618	1.661276	0.795368	1.920117	0.663162
1.515694	1.332908	1.536186	0.933628	1.661508	0.79605	1.92101	0.664749
1.5157	1.332878	1.53623	0.933599	1.661704	0.796698	1.921533	0.666804
1.515746	1.332903	1.536252	0.933602	1.661881	0.797313	1.922401	0.668413
1.515764	1.332886	1.536297	0.933601	1.662012	0.797958	1.922903	0.670706
1.515791	1.332884	1.536341	0.9336	1.662217	0.798713	1.923731	0.672356
1.515784	1.332886	1.536371	0.933607	1.662391	0.79937	1.924623	0.673887
1.515811	1.332906	1.536445	0.933626	1.662637	0.800106	1.925453	0.675533
1.515836	1.332912	1.536448	0.933647	1.662814	0.800786	1.926342	0.677274
1.515858	1.332946	1.536539	0.933677	1.662988	0.801415	1.927076	0.679092
1.515855	1.332938	1.536589	0.933685	1.663179	0.802049	1.927821	0.681238
1.515858	1.332945	1.536649	0.933681	1.663405	0.802831	1.928637	0.683003
1.515863	1.332902	1.536701	0.933662	1.663618	0.803466	1.929273	0.68521
1.515879	1.332896	1.536779	0.933649	1.663831	0.804176	1.930072	0.686825
1.515874	1.33289	1.536834	0.933634	1.664014	0.80486	1.930667	0.689184
1.515879	1.332892	1.536907	0.933647	1.664199	0.805493	1.931501	0.690744
1.51586	1.3329	1.536973	0.933635	1.664416	0.806147	1.932307	0.69243
1.515869	1.332912	1.537032	0.933671	1.664664	0.80686	1.932969	0.694256
1.515857	1.332907	1.537073	0.933691	1.66482	0.80746	1.933925	0.695667
1.515841	1.332914	1.537105	0.93369	1.664956	0.808138	1.934562	0.697552
1.515829	1.332921	1.537147	0.933693	1.665109	0.808842	1.935035	0.699583
1.515836	1.332931	1.537177	0.933701	1.665227	0.809559	1.935775	0.701177
1.515829	1.332921	1.537194	0.93368	1.665349	0.810275	1.936248	0.702954
1.515801	1.332911	1.537209	0.933673	1.665455	0.810959	1.936794	0.704868
1.515795	1.332877	1.537231	0.933657	1.66551	0.811487	1.937207	0.706613
1.515785	1.332878	1.537235	0.933647	1.665621	0.812111	1.937799	0.7084
1.515784	1.332861	1.537244	0.933639	1.665746	0.812813	1.93831	0.710109
1.515791	1.332878	1.537256	0.933648	1.665903	0.813498	1.93885	0.711918
1.515808	1.332876	1.537272	0.933673	1.666025	0.814175	1.939356	0.713756
1.515817	1.332914	1.537318	0.933715	1.666116	0.814918	1.939923	0.715698
1.515825	1.332921	1.537358	0.933727	1.66622	0.815553	1.940519	0.717587
1.515837	1.332965	1.53739	0.933761	1.666378	0.816263	1.941121	0.719478
1.515862	1.332949	1.537444	0.933763	1.666587	0.817034	1.941736	0.721347
1.51588	1.332941	1.537545	0.933758	1.666804	0.817749	1.942334	0.72342
1.515902	1.33291	1.53763	0.93371	1.666992	0.818369	1.942983	0.725284
1.515928	1.332893	1.537727	0.93369	1.667194	0.819061	1.943658	0.727325
1.515923	1.332853	1.53782	0.933662	1.667418	0.819768	1.944298	0.729504
1.515946	1.332849	1.537926	0.933674	1.667679	0.820522	1.944969	0.731669
1.515976	1.332868	1.53802	0.933662	1.667915	0.821305	1.945642	0.733858
1.515997	1.33289	1.538115	0.933697	1.668106	0.822101	1.946319	0.736208
1.516018	1.332912	1.538186	0.933726	1.668244	0.822877	1.947001	0.738467
1.516003	1.332915	1.538251	0.933752	1.668494	0.823744	1.947676	0.741044
1.516023	1.332927	1.538277	0.933734	1.668654	0.824513	1.948296	0.743392
1.516032	1.332931	1.538289	0.933748	1.668791	0.825309	1.948936	0.745954
1.516017	1.33291	1.5383	0.933739	1.668906	0.826099	1.949568	0.748448
1.516027	1.332917	1.538289	0.933739	1.669026	0.82702	1.950113	0.751041
1.516018	1.332893	1.538254	0.933714	1.669085	0.827873	1.95064	0.753605
1.516008	1.332888	1.538189	0.933721	1.669118	0.828711	1.951137	0.756284
1.515986	1.332872	1.538131	0.933706	1.669162	0.829615	1.951911	0.758958
1.515959	1.332905	1.53806	0.93372	1.669196	0.830426	1.952313	0.761707
1.515953	1.332874	1.537965	0.933693	1.669221	0.83124	1.952873	0.764404
1.515938	1.332891	1.537895	0.933695	1.669216	0.832234	1.953538	0.767397
1.515917	1.33288	1.53782	0.933689	1.669214	0.833063	1.95394	0.77006
1.515904	1.332878	1.537758	0.933694	1.669225	0.833904	1.954246	0.772842
1.515891	1.332884	1.537677	0.93369	1.669251	0.834794	1.954625	0.775539
1.515898	1.332898	1.537643	0.933693	1.669296	0.83565	1.954921	0.77827
1.515895	1.33289	1.53761	0.933693	1.669338	0.836553	1.955376	0.780989
1.515881	1.332897	1.537578	0.93372	1.669347	0.837456	1.955817	0.783583
1.515863	1.332892	1.537599	0.933703	1.669361	0.838251	1.956201	0.786213
1.515878	1.332899	1.537613	0.933732	1.669447	0.839034	1.956594	0.788974
1.515905	1.332901	1.537641	0.933728	1.669563	0.839908	1.956967	0.791425
1.515905	1.332909	1.537703	0.933722	1.669673	0.840801	1.957323	0.794
1.515903	1.332888	1.53776	0.933732	1.669713	0.841512	1.957712	0.79652
1.515934	1.332888	1.537845	0.933715	1.66976	0.842296	1.958042	0.798876
1.515956	1.332883	1.537923	0.933685	1.669845	0.843152	1.958284	0.801306
1.515953	1.332872	1.538013	0.933689	1.669974	0.843874	1.958658	0.803668
1.515964	1.332854	1.538089	0.933661	1.670049	0.844607	1.959094	0.805864
1.516005	1.332866	1.538164	0.933676	1.670124	0.845413	1.959357	0.808085
1.516015	1.332859	1.538239	0.933659	1.670124	0.846097	1.959596	0.810366
1.516027	1.332902	1.53832	0.933697	1.670137	0.846927	1.959846	0.812619
1.516018	1.33292	1.538363	0.933721	1.670244	0.84785	1.959996	0.81483
1.516053	1.332949	1.538426	0.933754	1.670293	0.84861	1.960184	0.817082
1.516068	1.33296	1.538472	0.933764	1.670272	0.849343	1.96041	0.819328
1.516086	1.33299	1.538512	0.933779	1.670245	0.85007	1.96053	0.821383
1.516056	1.332955	1.538568	0.933758	1.670244	0.850795	1.960658	0.823676
1.516074	1.332942	1.538618	0.93376	1.670291	0.85156	1.960835	0.825687
1.516084	1.332898	1.538658	0.933724	1.670323	0.852357	1.960978	0.827938
1.516087	1.332906	1.538726	0.933716	1.670352	0.85313	1.961085	0.830052
1.516082	1.332892	1.538785	0.933703	1.670308	0.853802	1.96119	0.832314
1.516092	1.332918	1.538858	0.933712	1.67028	0.854576	1.961305	0.834555
1.516118	1.332922	1.53891	0.933723	1.670265	0.855404	1.961431	0.83695
1.516139	1.332953	1.538996	0.933769	1.670348	0.856245	1.96152	0.839244
1.516128	1.33296	1.539061	0.933782	1.670369	0.857064	1.961582	0.84171
1.51615	1.332985	1.539143	0.933787	1.670372	0.857896	1.961657	0.844135
1.51617	1.332983	1.539209	0.933782	1.670322	0.858625	1.961677	0.846666
1.516195	1.332994	1.539267	0.933809	1.670295	0.859528	1.961821	0.84919
1.516204	1.332991	1.539336	0.933806	1.670286	0.860512	1.961787	0.8518
1.516202	1.333013	1.539405	0.933824	1.670301	0.861322	1.961808	0.854461
1.516245	1.332984	1.539441	0.93382	1.67027	0.862085	1.961835	0.857198
1.516268	1.332993	1.539474	0.933811	1.670209	0.862955	1.96177	0.859926
1.516264	1.332986	1.539509	0.933811	1.67011	0.863824	1.96175	0.862768
1.516284	1.332991	1.539521	0.933818	1.670037	0.86473	1.961633	0.865618
1.516303	1.332983	1.539512	0.933805	1.669955	0.865682	1.961478	0.868427
1.516312	1.332986	1.539511	0.933824	1.669844	0.866603	1.961427	0.871464
1.516306	1.33299	1.539494	0.933828	1.669682	0.867455	1.961184	0.874336
1.516303	1.333008	1.539441	0.933859	1.669464	0.868397	1.96098	0.877249
1.516296	1.333015	1.539384	0.933844	1.669289	0.869331	1.960758	0.88029
1.516325	1.333056	1.539339	0.933861	1.669169	0.870175	1.960448	0.883262
1.516324	1.333062	1.539269	0.93386	1.668957	0.871198	1.96014	0.886259
1.516316	1.33307	1.539217	0.933891	1.668715	0.872176	1.959873	0.889156
1.51631	1.333061	1.539165	0.933876	1.668496	0.872985	1.959478	0.892111
1.516336	1.333064	1.539117	0.933872	1.668282	0.873838	1.959147	0.895112
1.516305	1.333043	1.539065	0.933861	1.668058	0.874855	1.958822	0.897912
1.516301	1.333052	1.539031	0.933865	1.667875	0.875735	1.958406	0.900873
1.516307	1.333025	1.539006	0.933844	1.667731	0.876588	1.958049	0.903752
1.516307	1.333015	1.538998	0.933822	1.667564	0.877458	1.95766	0.906545
1.516291	1.333004	1.538994	0.933802	1.667363	0.878349	1.957291	0.909399
1.516278	1.333017	1.539012	0.933818	1.667158	0.879155	1.956893	0.912198
1.516304	1.333002	1.53905	0.933825	1.666976	0.880119	1.956535	0.91498
1.516316	1.333028	1.539091	0.933874	1.666832	0.881123	1.956108	0.917702
1.516288	1.333056	1.539141	0.933889	1.666696	0.881934	1.955727	0.920482
1.516291	1.333089	1.539179	0.933912	1.666502	0.882863	1.955366	0.92316
1.51631	1.333085	1.539239	0.933899	1.666337	0.88374	1.95487	0.925882
1.516323	1.333094	1.539296	0.9339	1.666158	0.884552	1.954462	0.928498
1.516298	1.333062	1.539354	0.933891	1.665983	0.885441	1.95403	0.93111
1.516304	1.333044	1.539431	0.933875	1.665768	0.886331	1.953591	0.933626
1.516314	1.332999	1.539456	0.93384	1.665567	0.887041	1.953097	0.936244
1.516324	1.332989	1.539503	0.93382	1.66535	0.887898	1.95256	0.938835
1.516316	1.332976	1.53955	0.933821	1.665164	0.888886	1.95206	0.941411
1.51632	1.332996	1.539575	0.933853	1.664963	0.889664	1.951535	0.943952
1.516336	1.333016	1.539596	0.933856	1.664726	0.890453	1.950927	0.946619
1.516349	1.333038	1.539661	0.933894	1.664514	0.891408	1.950275	0.94925
1.516349	1.333045	1.539674	0.933912	1.664217	0.892284	1.949733	0.951856
1.516362	1.333084	1.539677	0.933935	1.663978	0.893094	1.949083	0.954401
1.516371	1.333089	1.539684	0.933913	1.66372	0.893897	1.948469	0.957074
1.516369	1.33309	1.53971	0.933922	1.663434	0.894768	1.947762	0.959663
1.516373	1.333063	1.539715	0.933901	1.663179	0.895578	1.947098	0.962368
1.516354	1.333053	1.539729	0.933887	1.662943	0.896445	1.946361	0.964973
1.516372	1.333016	1.539745	0.933867	1.662691	0.897282	1.945709	0.967594
1.516399	1.333017	1.539781	0.933875	1.662377	0.898107	1.944943	0.970305
1.51637	1.332983	1.539775	0.933866	1.662083	0.898836	1.944217	0.972986
1.51638	1.333011	1.539782	0.933854	1.661781	0.899615	1.943421	0.975643
1.516403	1.333003	1.539807	0.93385	1.661512	0.900439	1.942571	0.978384
1.516399	1.33303	1.539845	0.93387	1.661228	0.901348	1.941772	0.981038
1.5164	1.333046	1.539798	0.933883	1.660979	0.90212	1.940907	0.983746
1.516402	1.333076	1.539804	0.933892	1.660715	0.902899	1.940046	0.986357
1.516391	1.333081	1.539772	0.933895	1.660301	0.903788	1.939127	0.988986
1.516401	1.333081	1.539736	0.933894	1.659921	0.904573	1.938216	0.991571
1.516376	1.333065	1.539633	0.933891	1.659543	0.905272	1.937346	0.994096
1.516367	1.333053	1.539556	0.933874	1.65937	0.905733	1.936328	0.996487
1.516366	1.333015	1.539392	0.933837	1.658974	0.906382	1.935355	0.998929
1.516354	1.333006	1.539287	0.933809	1.658481	0.907199	1.93433	1.00125
1.516329	1.332976	1.539163	0.933779	1.658093	0.907836	1.933394	1.003473
1.516297	1.33298	1.539066	0.933785	1.657692	0.908415	1.932465	1.005805
1.51629	1.332971	1.538951	0.933764	1.657234	0.909073	1.931518	1.007911
1.516282	1.332989	1.538842	0.933782	1.656808	0.909752	1.930549	1.010037
1.516265	1.332986	1.538758	0.933781	1.656456	0.910352	1.929621	1.012058
1.516259	1.332999	1.538698	0.933788	1.656114	0.91098	1.92877	1.014012
1.516237	1.333011	1.538648	0.933793	1.655808	0.911574	1.927967	1.015906
1.516258	1.333043	1.538623	0.933818	1.65552	0.912125	1.92723	1.017737
1.516247	1.33303	1.538627	0.933817	1.655285	0.912618	1.926501	1.019489
1.516258	1.33306	1.538627	0.933849	1.655082	0.913109	1.925834	1.020985
1.516251	1.333045	1.538649	0.933829	1.654772	0.913823	1.925214	1.022611
1.516275	1.333045	1.538676	0.933811	1.65464	0.914239	1.924625	1.024016
1.516266	1.333017	1.53869	0.93379	1.654505	0.914602	1.924044	1.02525
1.516274	1.333007	1.538745	0.933768	1.654362	0.914955	1.923503	1.026429
1.516263	1.332975	1.538782	0.93372	1.654236	0.915225	1.923041	1.027544
1.516274	1.332967	1.538782	0.933735	1.654116	0.915542	1.922649	1.028576
1.516285	1.332949	1.538785	0.933701	1.653965	0.915817	1.922282	1.029431
1.516283	1.332954	1.538802	0.933694	1.653847	0.916058	1.921923	1.030226
1.516287	1.332957	1.53879	0.933712	1.653725	0.916258	1.921631	1.030874
1.516284	1.333004	1.538766	0.933764	1.653623	0.916477	1.921363	1.031435
1.516281	1.333028	1.53875	0.933786	1.653505	0.916661	1.921115	1.03194
1.516295	1.333052	1.53874	0.933789	1.653437	0.916863	1.920925	1.032413
1.516287	1.333059	1.53873	0.933812	1.653432	0.916733	1.920776	1.032713
1.516293	1.333059	1.538746	0.933821	1.653386	0.916864	1.920684	1.032944
1.516285	1.33304	1.538739	0.933794	1.653352	0.916892	1.920629	1.033044
1.516286	1.333024	1.538778	0.933777	1.653228	0.917272	1.920614	1.033101
1.516271	1.332976	1.538808	0.933733	1.653376	0.916909	1.920651	1.033078
1.516266	1.332955	1.538867	0.933702	1.653448	0.916908	1.920737	1.033012
1.516272	1.332916	1.538946	0.933677	1.653536	0.916816	1.920839	1.032871
1.516295	1.332924	1.539005	0.933688	1.653625	0.916777	1.92099	1.032701
1.51629	1.332912	1.539071	0.93366	1.65372	0.916741	1.921168	1.032485
1.516295	1.332934	1.53915	0.9337	1.653739	0.91696	1.921377	1.032241
1.516286	1.332979	1.539219	0.933722	1.653818	0.916931	1.921547	1.031942
1.516294	1.333022	1.53933	0.933799	1.653916	0.916919	1.921726	1.031631
1.516317	1.333047	1.53939	0.933808	1.654014	0.916863	1.921936	1.031258
1.516305	1.333059	1.539407	0.933831	1.654091	0.9168	1.922134	1.030879
1.516325	1.33305	1.539422	0.933813	1.654145	0.916711	1.922333	1.030466
1.516318	1.333033	1.539442	0.933816	1.654217	0.916587	1.922526	1.030074
1.516315	1.332999	1.539473	0.933771	1.654265	0.916459	1.922736	1.029672
1.516325	1.332983	1.539459	0.93376	1.654314	0.916352	1.922944	1.029233
1.516309	1.332946	1.53948	0.933731	1.654375	0.916231	1.923136	1.028777
1.51632	1.332943	1.539507	0.933747	1.654426	0.916151	1.923321	1.028394
1.516315	1.332932	1.539525	0.933731	1.654489	0.916068	1.923501	1.028022
1.516331	1.332958	1.53955	0.933744	1.654554	0.915975	1.923681	1.027716
1.516326	1.332959	1.539572	0.933753	1.654626	0.915911	1.923844	1.027435
1.516347	1.332989	1.539613	0.933771	1.654682	0.91591	1.923985	1.027228
1.516345	1.332997	1.53966	0.933793	1.654739	0.915851	1.924107	1.027043
1.516353	1.333008	1.539709	0.933816	1.654808	0.915837	1.924244	1.026912
1.516367	1.333015	1.539742	0.933812	1.654866	0.915793	1.924339	1.026801
1.516381	1.333028	1.539776	0.933825	1.654898	0.915802	1.924408	1.026766
1.516387	1.333028	1.539805	0.933827	1.654953	0.915775	1.924451	1.026731
1.516388	1.333028	1.539822	0.933831	1.654971	0.915779	1.924468	1.026749
1.516382	1.333003	1.539822	0.933812	1.654955	0.915772	1.924428	1.026781
1.516382	1.333001	1.539818	0.933806	1.654955	0.915784	1.924387	1.026867
1.51638	1.332947	1.53979	0.933769	1.654899	0.915737	1.924307	1.026962
1.516372	1.332929	1.539763	0.93376	1.654836	0.915777	1.924207	1.027111
1.516355	1.332912	1.539712	0.93373	1.65478	0.91579	1.924058	1.02727
1.516359	1.332922	1.539662	0.933739	1.654711	0.915854	1.923913	1.027507
1.516343	1.332924	1.539591	0.933745	1.654619	0.915913	1.923729	1.027787
1.516339	1.332961	1.539516	0.933786	1.654536	0.916009	1.92355	1.028082
1.516315	1.33299	1.539389	0.933797	1.654412	0.916077	1.923349	1.02837
1.516321	1.333029	1.539327	0.933831	1.654311	0.916181	1.923146	1.028714
1.516303	1.333054	1.539248	0.933837	1.654189	0.916279	1.922944	1.029003
1.516295	1.333065	1.539185	0.933862	1.654044	0.916533	1.922771	1.029281
1.516285	1.333039	1.539146	0.933835	1.653954	0.91657	1.92257	1.029533
1.516271	1.333033	1.539096	0.933833	1.653884	0.916652	1.922408	1.029839
1.516263	1.332992	1.539065	0.93379	1.653825	0.916649	1.922246	1.03007
1.516247	1.33296	1.539052	0.933757	1.653783	0.916674	1.922109	1.030309
1.51625	1.332926	1.539023	0.933732	1.65375	0.916689	1.921974	1.030506
1.516244	1.332927	1.539012	0.93372	1.653724	0.916714	1.921887	1.030734
1.516258	1.332928	1.53902	0.933732	1.6537	0.916753	1.921777	1.030946
1.516249	1.332957	1.539009	0.933763	1.653668	0.91683	1.921709	1.031154
1.516253	1.332971	1.539014	0.933791	1.653672	0.916877	1.92164	1.031293
1.516273	1.333023	1.539036	0.933827	1.653652	0.916956	1.921606	1.031423
1.516284	1.333027	1.539025	0.933836	1.65364	0.916977	1.921588	1.031486
1.516289	1.333062	1.539041	0.933852	1.653799	0.916609	1.921592	1.031502
1.516279	1.333057	1.539039	0.933845	1.653644	0.916993	1.921599	1.031457
1.516276	1.33304	1.539035	0.93384	1.653662	0.916948	1.921632	1.031388
1.516283	1.333	1.539022	0.933804	1.653675	0.916891	1.921679	1.031234
1.516263	1.332992	1.539036	0.933772	1.653706	0.916832	1.921755	1.03106
1.516276	1.332954	1.539039	0.933762	1.653727	0.916768	1.921852	1.030854
1.516276	1.332977	1.539068	0.933733	1.653769	0.916741	1.921945	1.030672
1.516278	1.332952	1.539091	0.933724	1.653826	0.916676	1.922076	1.030473
1.516289	1.332978	1.539123	0.933765	1.65387	0.916674	1.922191	1.030276
1.516287	1.332987	1.539153	0.93378	1.653927	0.91662	1.922323	1.030082
1.516319	1.333022	1.539206	0.933786	1.653984	0.916608	1.922461	1.029856
1.516298	1.333002	1.539234	0.933786	1.654094	0.91638	1.92261	1.029626
1.516304	1.33302	1.539287	0.933809	1.654176	0.916345	1.922771	1.029402
1.51631	1.333002	1.539323	0.933782	1.654265	0.916267	1.922938	1.02915
1.516311	1.333015	1.539453	0.933806	1.65435	0.916225	1.923096	1.028927
1.51632	1.332974	1.539492	0.933784	1.65442	0.916144	1.923243	1.028691
1.51631	1.33298	1.539549	0.933786	1.654487	0.916107	1.923367	1.028505
1.516322	1.332971	1.53957	0.933772	1.654541	0.916053	1.923471	1.028314
1.516336	1.332979	1.539615	0.933776	1.654577	0.916036	1.923576	1.028167
1.516332	1.33297	1.539614	0.933765	1.654607	0.916003	1.923656	1.028008
1.516334	1.332974	1.539627	0.93377	1.654636	0.915982	1.923709	1.027905
1.516322	1.332961	1.539633	0.93376	1.654651	0.91594	1.923743	1.027794
1.516317	1.332971	1.53962	0.933773	1.654637	0.91593	1.923764	1.027723
1.516315	1.332957	1.539599	0.933759	1.654633	0.91593	1.923771	1.027673
1.516335	1.332968	1.539596	0.93377	1.654631	0.915961	1.923754	1.027684
1.516302	1.332973	1.539567	0.933761	1.6546	0.915961	1.923727	1.0277
1.516313	1.332995	1.539545	0.933784	1.654575	0.916013	1.923691	1.027776
1.51631	1.333003	1.539535	0.933785	1.654554	0.916034	1.923625	1.027858
1.516318	1.333018	1.539536	0.933793	1.654494	0.916093	1.923532	1.02799
1.516303	1.332996	1.539506	0.933768	1.654465	0.916103	1.923452	1.028125
1.516304	1.332991	1.539494	0.933766	1.654431	0.916133	1.923373	1.028278
1.516302	1.332957	1.539467	0.933727	1.654416	0.916113	1.923264	1.028453
1.516307	1.332946	1.539477	0.933734	1.654379	0.916169	1.923168	1.028627
1.516287	1.332915	1.539445	0.933702	1.65434	0.916167	1.923044	1.028838
1.516295	1.332938	1.539428	0.933718	1.654307	0.916241	1.922948	1.029063
1.516283	1.33294	1.539409	0.933719	1.65426	0.916281	1.922838	1.029263
1.516304	1.332973	1.539376	0.93375	1.654213	0.916358	1.92272	1.029495
1.516301	1.332986	1.53935	0.933759	1.654169	0.916428	1.922595	1.029705
1.516312	1.333032	1.539332	0.933793	1.654137	0.916496	1.922482	1.029895
1.516308	1.333028	1.539228	0.933783	1.654087	0.916534	1.922395	1.030037
1.516304	1.333035	1.539198	0.933786	1.654038	0.916589	1.922303	1.030176
1.51629	1.33301	1.539163	0.933766	1.653991	0.91656	1.922217	1.03028
1.5163	1.332986	1.539147	0.933754	1.653934	0.916576	1.922145	1.030381
1.516263	1.332944	1.539107	0.933713	1.653892	0.916559	1.922079	1.030438
1.516249	1.332905	1.539072	0.933696	1.653863	0.916557	1.922023	1.030505
1.516249	1.332893	1.539064	0.933662	1.653837	0.916512	1.921995	1.030541
1.516248	1.332916	1.539041	0.933674	1.653811	0.916543	1.92197	1.030583
1.516255	1.332928	1.539035	0.93368	1.653798	0.916556	1.92195	1.030588
1.516245	1.33298	1.539037	0.933748	1.653818	0.916607	1.921969	1.030607
1.516247	1.332998	1.539029	0.933779	1.653821	0.916605	1.921993	1.030587
1.516267	1.333032	1.539069	0.933799	1.653863	0.91663	1.922037	1.030549
1.516252	1.333041	1.539073	0.93381	1.653884	0.916611	1.922089	1.030488
1.516258	1.33305	1.539095	0.933827	1.653926	0.916595	1.922171	1.030413
1.516255	1.333011	1.53913	0.933788	1.653951	0.916533	1.922247	1.030249
1.516266	1.332977	1.539165	0.933767	1.654002	0.916473	1.922343	1.030099
1.516262	1.332949	1.539184	0.933728	1.65403	0.9164	1.922434	1.029928
1.516259	1.33294	1.539209	0.933697	1.654106	0.916349	1.922525	1.02977
1.516254	1.332908	1.539235	0.933695	1.65414	0.916286	1.922614	1.029588
1.516276	1.332921	1.53927	0.933716	1.654184	0.916272	1.9227	1.029451
1.516269	1.332938	1.539286	0.933727	1.65422	0.916252	1.92282	1.029285
1.516289	1.332982	1.539322	0.93376	1.654261	0.916251	1.922898	1.02916
1.516291	1.332988	1.539334	0.933777	1.654306	0.91623	1.92299	1.029019
1.516302	1.333019	1.539344	0.9338	1.654328	0.916208	1.92308	1.028891
1.51631	1.333014	1.539362	0.933807	1.654324	0.91619	1.923149	1.028777
1.516307	1.333007	1.539369	0.9338	1.654372	0.916166	1.923205	1.028647
